CoDCaster_CallingCard,CyclingList,CODCASTER/QS_PLAYER_CARD,CODCASTER/QS_PLAYER_CARD_HINT,,,shoutcaster_qs_playercard,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_PlayerHUD,CyclingList,CODCASTER/QS_PLAYER_HUD,CODCASTER/QS_PLAYER_HUD_HINT,,,shoutcaster_qs_playerhud,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_PlayerNumbers,CyclingList,CODCASTER/PLAYER_NUMBERS,CODCASTER/PLAYER_NUMBERS_DESC,,,shoutcaster_qs_playernumbers,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_PlayerNameplates,CyclingList,CODCASTER/QS_PLAYERNAMEPLATES,CODCASTER/QS_PLAYERNAMEPLATES_DESC,,,shoutcaster_qs_playernameplates,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_XRAY_DS,CyclingList,CODCASTER/DS_XRAY,CODCASTER/DS_XRAY_DESC,,,shoutcaster_xray,CODCASTER/XRAY_FRIENDLY;CODCASTER/XRAY_ENEMY;CODCASTER/XRAY_BOTH,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_TeamIdentity,CyclingList,CODCASTER/DS_TEAM_IDENTITY,CODCASTER/DS_TEAM_IDENTITY_DESC,,,shoutcaster_team_identity,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_Minimap,CyclingList,CODCASTER/DS_MINIMAP,CODCASTER/DS_MINIMAP_DESC,,,shoutcaster_minimap,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_TeamScore,CyclingList,CODCASTER/DS_TEAM_SCORE,CODCASTER/DS_TEAM_SCORE_DESC,,,shoutcaster_teamscore,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_AmmoCounter,CyclingList,CODCASTER/DS_INVENTORY,CODCASTER/DS_INVENTORY_DESC,,,,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_Killstreaks,CyclingList,CODCASTER/DS_KILLSTREAKS,CODCASTER/DS_KILLSTREAKS_DESC,,,shoutcaster_scorestreaks,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_KillstreaksNotifications,CyclingList,CODCASTER/DS_KILLSTREAKS_NOTIFICATIONS,CODCASTER/DS_KILLSTREAKS_NOTIFICATIONS_DESC,,,shoutcaster_scorestreaks_notification,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_FieldUpgradeNotifications,CyclingList,CODCASTER/DS_FIELD_UPGRADE,CODCASTER/DS_FIELD_UPGRADE_DESC,,,shoutcaster_fieldupgrades_notification,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_SpecialistModeNotifications,CyclingList,CODCASTER/DS_SPECIALIST_NOTIFICATIONS,CODCASTER/DS_SPECIALIST_NOTIFICATIONS_DESC,,,shoutcaster_specialist_notification,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_ObjectiveStatus,CyclingList,CODCASTER/DS_OBJECTIVE_STATUS,CODCASTER/DS_OBJECTIVE_STATUS_DESC,,,shoutcaster_objective_status,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_WaypointMarkers,CyclingList,CODCASTER/DS_WAYPOINT_MARKERS,CODCASTER/DS_WAYPOINT_MARKERS_DESC,,,shoutcaster_waypoint_markers,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_Blood,CyclingList,CODCASTER/BLOODOPTION,CODCASTER/BLOODOPTION_DESC,,OPOTTRRNQ,,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,Y,
CoDCaster_StartingCamera,CyclingList,CODCASTER/STARTING_CAMERA,CODCASTER/STARTING_CAMERA_DESC,,,shoutcaster_freecam,CODCASTER/DEFAULT_CAMERA;CODCASTER/FREECAM;CODCASTER/AERIAL_CAM,,,Y,Y,Y,Y,Y,N,Y,,N,N,,,,
CoDCaster_Killfeed,CyclingList,CODCASTER/DS_KILLFEED,CODCASTER/DS_KILLFEED_DESC,,,shoutcaster_killfeed,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_CalloutCards,CyclingList,CODCASTER/DS_CALLOUT_CARDS,CODCASTER/DS_CALLOUT_CARDS_DESC,,,shoutcaster_calloutcards,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_PlayerNotifications,CyclingList,CODCASTER/DS_PLAYER_NOTIFICATIONS,CODCASTER/DS_PLAYER_NOTIFICATIONS_DESC,,,shoutcaster_playernotifications,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_PlayerPoints,CyclingList,CODCASTER/DS_PLAYERPOINTS,CODCASTER/DS_PLAYERPOINTS_DESC,,,,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_VoiceIcon,CyclingList,CODCASTER/DS_VOIP_DOCK,CODCASTER/DS_VOIP_DOCK_DESC,,,shoutcaster_voipdock,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_Announcements,CyclingList,CODCASTER/DS_ANNOUNCEMENT,CODCASTER/DS_ANNOUNCEMENT_DESC,,,shoutcaster_announcement,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_Operator,CyclingList,CODCASTER/LS_PLAYER_OPERATOR,CODCASTER/LS_PLAYER_OPERATOR_DESC,,,shoutcaster_lo_specialist,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_PrimaryWeapon,CyclingList,CODCASTER/LS_PRIMARY_WEAPON,CODCASTER/LS_PRIMARY_WEAPON_DESC,,,shoutcaster_lo_primary,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_PrimaryWeaponAttachments,CyclingList,CODCASTER/LS_PRIMARY_WEAPON_ATTACHMENTS,CODCASTER/LS_PRIMARY_WEAPON_ATTACHMENTS_DESC,,,shoutcaster_lo_primary_attachment,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_SecondaryWeapon,CyclingList,CODCASTER/LS_SECONDARY_WEAPON,CODCASTER/LS_SECONDARY_WEAPON_DESC,,,shoutcaster_lo_secondary,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_SecondaryWeaponAttachments,CyclingList,CODCASTER/LS_SECONDARY_WEAPON_ATTACHMENTS,CODCASTER/LS_SECONDARY_WEAPON_ATTACHMENTS_DESC,,,shoutcaster_lo_secondary_attachment,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_Equipment,CyclingList,CODCASTER/LS_EQUIPMENT,CODCASTER/LS_EQUIPMENT_DESC,,,shoutcaster_lo_equipment,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_Perks,CyclingList,CODCASTER/LS_PERKS,CODCASTER/LS_PERKS_DESC,,,shoutcaster_lo_perks,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_TeamInfo,GenericButton,CODCASTER/TEAM_IDENTITY,CODCASTER/TEAM_IDENTITY_DESC,,,,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,N,Y,,N,N,,,,
KeyboardMenuNavigationExpander,Expander,NavigateUpAction;NavigateDownAction;NavigateLeftAction;NavigateRightAction,,,,,,,,Y,Y,Y,Y,Y,Y,Y,N,N,,,,,
ContextualMenuNavigationExpander,Expander,ContextualAction1;ContextualAction2;ContextualAction3;ContextualAction4;ContextualAction5;ContextualAction6;ContextualAction7,,,,,,,,Y,Y,Y,Y,Y,Y,Y,N,N,,,,,
AdvancedInterfaceSubCategory,SubCategory,LUA_MENU/KBM_SUB_ADVANCED_INTERFACE,,,,,,,,Y,Y,Y,Y,Y,Y,Y,N,N,,,,,
ShortcutsSubCategory,SubCategory,LUA_MENU/SHORTCUTS_KEYBINDS,,,,,,,,Y,Y,Y,Y,Y,Y,Y,N,N,,,,,
OverlaysKeybindsSubCategory,SubCategory,LUA_MENU/OVERLAYS_KEYBINDS,,,,,,,,Y,Y,Y,Y,Y,Y,Y,N,N,,,,,
GeneralSubCategoryCredits,SubCategory,LUA_MENU/GENERAL_SUB_CREDITS,,,,,,,,Y,Y,Y,Y,Y,Y,N,N,N,,,,,
GeneralSubCategoryGameInstalls,SubCategory,LUA_MENU/GENERAL_SUB_GAME_INSTALLS,,,,,,,,Y,Y,Y,Y,N,N,N,N,N,Y,,,,
TextChatKeybindsExpander,Expander,TextLastChat;TextPublicChat;TextTeamChat;TextPartyChat,,,,,,,,Y,Y,Y,Y,Y,Y,N,,N,N,,,,
DisplayRealID,CyclingList,MENU/DISPLAY_REAL_ID,MENU/DISPLAY_REAL_ID_DESC,,,DisplayRealID,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,Y,N,ACCOUNT,,,
CoDCaster_TeamList,CyclingList,CODCASTER/QS_TEAM_LIST,CODCASTER/QS_TEAM_LIST_DESC,,,shoutcaster_teamlist,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_DS_Visual_SubCategory,SubCategory,CODCASTER/VISUAL_SETTINGS,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_DS_Voice_SubCategory,SubCategory,CODCASTER/VOICE_SETTINGS,,,,,,,,Y,Y,Y,Y,Y,N,Y,,N,N,,,,
CoDCaster_FirstPersonXRAY,CyclingList,CODCASTER/FIRST_PERSON_XRAY,CODCASTER/FIRST_PERSON_XRAY_DESC,,,shoutcaster_first_person_xray,LUA_MENU/DISABLED;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_Bindings_SubCategory,SubCategory,CODCASTER/BINDINGS_SUBCAT_TITLE,,,,,,,,Y,Y,Y,Y,Y,N,Y,,N,N,,,,
CoDCaster_TickerSpace,SliderBarWithEditBox,CODCASTER/TICKER_SPACE,CODCASTER/TICKER_SPACE_DESC,,,shoutcaster_ticker_space,,TickerSpace,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_CameraBindings_SubCategory,SubCategory,CODCASTER/CAMERA_KEYBINDS,,,,,,,,Y,Y,Y,Y,Y,N,Y,,N,N,,,,
CoDCaster_CameraSettings_SubCategory,SubCategory,CODCASTER/CAMERA_SETTINGS,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
DoNotSellMyData,CyclingList,MENU/CCPA_NAME,MENU/CCPA_DESC,,,,LUA_MENU/EMPTY_STRING;LUA_MENU/ENABLED,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_JerseyNumbers,CyclingList,CODCASTER/PLAYER_NUMBERS_TYPE,CODCASTER/PLAYER_NUMBERS_TYPE_DESC,,,shoutcaster_qs_jerseynumbers,CODCASTER/PLAYER_NUMBERS_TYPE_DEFAULT;CODCASTER/PLAYER_NUMBERS_TYPE_JERSEY,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,Y,
CoDCaster_FreeCamSmoothFactor,SliderBarWithEditBox,CODCASTER/FREE_CAMERA_SMOOTHING,CODCASTER/FREE_CAMERA_SMOOTHING_DESC,,,shoutcaster_camera_smoothing,,CamSmoothing,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_FreeCamSpeed,SliderBarWithEditBox,CODCASTER/FREE_CAMERA_SPEED,CODCASTER/FREE_CAMERA_SPEED_DESC,,,shoutcaster_camera_speed,,CamSpeed,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_FreeCamSlowFactor,SliderBarWithEditBox,CODCASTER/FREE_CAMERA_SLOW_FACTOR,CODCASTER/FREE_CAMERA_SLOW_FACTOR_DESC,,PPQPQLPKQ,,,FreeCamSlowFactor,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_FreeCamFastFactor,SliderBarWithEditBox,CODCASTER/FREE_CAMERA_HIGH_FACTOR,CODCASTER/FREE_CAMERA_HIGH_FACTOR_DESC,,NLSLSQLQP,,,FreeCamFastFactor,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
CoDCaster_FreeCamSpeedInputType,CyclingList,CODCASTER/FREE_CAMERA_INPUT_TYPE,CODCASTER/FREE_CAMERA_INPUT_TYPE_DESC,,OMQMPLPOLR,,GAME/HOLD;GAME/TOGGLE,,,Y,Y,Y,Y,Y,Y,Y,,N,N,,,,
