CREDITS/DEPT_GPLAYERINSIGHTS,dept,,,,
Brandon Cederholm,string,,,,
Christopher Tee,string,,,,
Craig White,string,,,,
Oke Mueller,string,,,,
CREDITS/DEPT_GSUPPLY,dept,,,,
Derek Brown,string,,,,
Frank Leusink,string,,,,
Heath Jansson,string,,,,
Jen Sullivan,string,,,,
Joe Bruna,string,,,,
Kevin D'Souza,string,,,,
Manuel Arias,string,,,,
Peter-Koen Schnetkamp,string,,,,
Priya Ramjee,string,,,,
Rob Rowley,string,,,,
Ronno Holtslag,string,,,,
Taco Elverding,string,,,,
Tom Bene,string,,,,
Wade Cruickshank,string,,,,
CREDITS/DEPT_HR,dept,,,,
Anie Yeghiazarian,string,,,,
Harika Avula,string,,,,
Jessica Porter,string,,,,
Joyce Chang,string,,,,
Karina Mardirossian,string,,,,
Katie Sitter,string,,,,
Laura Lucas,string,,,,
Louise Doig,string,,,,
Lucy Andonian,string,,,,
Malasavanh Thavonesouk,string,,,,
Olesia Berezenska,string,,,,
Tanya Berg,string,,,,
CREDITS/DEPT_INTCOMMS,dept,,,,
Alexis Demurger,string,,,,
Ben Collis,string,,,,
Bram Beks,string,,,,
Christian Blendl,string,,,,
Craig White,string,,,,
Daniel Green,string,,,,
Diane De Domecy,string,,,,
Dominic Carey,string,,,,
Dominic Kirkwood,string,,,,
Emily Wooliscroft,string,,,,
Felix Kauschmann,string,,,,
Jan Carlo Maranan-Bleij,string,,,,
Jasmin Oestreicher,string,,,,
Joanna Chen,string,,,,
Jonathan Fargher,string,,,,
Luke Mackay,string,,,,
Maha Dahalan,string,,,,
Matt Pascual,string,,,,
Monica Garcia de Lucas,string,,,,
Monica Landonio,string,,,,
Ricky Sloof,string,,,,
Robert Orr,string,,,,
Ryan Collins,string,,,,
Salvador de Bustos,string,,,,
Simon Davidian,string,,,,
Tom Neal,string,,,,
CREDITS/DEPT_INTPR,dept,,,,
Ali Miller,string,,,,
David Hodgson,string,,,,
Justin Reynolds,string,,,,
Kelvin Liu,string,,,,
Kyle Walker,string,,,,
Lindsay Pai,string,,,,
Loic Olichon,string,,,,
Mike Mantarro,string,,,,
Nicole Fodran,string,,,,
Tegan Knight,string,,,,
Vanessa Flores,string,,,,
CREDITS/DEPT_LEGAL,dept,,,,
Amanda O'Keeffe,string,,,,
Amy Cairns,string,,,,
Brian Monson,string,,,,
Chris Cartwright,string,,,,
Chris Garratty,string,,,,
Chris Walther,string,,,,
Frances Jensen,string,,,,
Ian Mattingly,string,,,,
Kap Kang,string,,,,
Keith Hammons,string,,,,
Kristian Croell,string,,,,
Neil Yang,string,,,,
Pharaba Hacker-Witt,string,,,,
Phil Terzian,string,,,,
Terri Durham,string,,,,
Terry Kiel,string,,,,
Travis Stansbury,string,,,,
CREDITS/DEPT_MEDIAMARKETING,dept,,,,
Ben Collis,string,,,,
Gustavo Alvarado,string,,,,
Marvin Ignacio,string,,,,
Thomas Mercier,string,,,,
CREDITS/DEPT_MUSIC,dept,,,,
Brandon Young,string,,,,
Eric Kalver,string,,,,
CREDITS/DEPT_PLATSTRAT,dept,,,,
Andy Parthum,string,,,,
Charles Gagne Cote,string,,,,
Chris Schnakenberg,string,,,,
Pete Royea,string,,,,
Rana Brahma,string,,,,
Ruben Dehouck,string,,,,
Sang Kim,string,,,,
CREDITS/DEPT_PLAYERSUPPORT,dept,,,,
Alexander Spry,string,,,,
Allison Meraz,string,,,,
Andrew Castro,string,,,,
Ariel Gonzalez,string,,,,
Brian Bennett,string,,,,
Brian Ehrich,string,,,,
Bruno Cordeiro,string,,,,
Casey Lee,string,,,,
Chloe De Mesa,string,,,,
Chris Bruens,string,,,,
Chris Smith,string,,,,
Christian Avila,string,,,,
Clinton Correa,string,,,,
Clivins Dantus,string,,,,
Courtney Bonsall,string,,,,
David Killen,string,,,,
Dov Carson,string,,,,
Drew Lyons,string,,,,
Dustin Loudon,string,,,,
Eddie Gutierrez,string,,,,
Edgar Gutierrez,string,,,,
Elany Torres,string,,,,
Francisco Berumen,string,,,,
Gifty Ntiamoah,string,,,,
Grace Molina,string,,,,
James Cabel-Neil,string,,,,
Javonne Walker,string,,,,
Jerret Patrick,string,,,,
Josh Harbo,string,,,,
Kevin Medrano,string,,,,
Khalid Asher,string,,,,
Kyle Bergman,string,,,,
Kyle Carranza,string,,,,
Lonnie L. Chatman Jr.,string,,,,
Louis Blackwell,string,,,,
Maisha Carter,string,,,,
Mark Hamlon,string,,,,
Michael Alphonse,string,,,,
Mikey Vega,string,,,,
Nick Matson,string,,,,
Noel Feliciano,string,,,,
Omar Gutierrez,string,,,,
Rachel Overton,string,,,,
Roberto Nabor,string,,,,
Romallis Tucker,string,,,,
Ruth Berenji,string,,,,
Sam Silverman,string,,,,
Sarah Pavlina,string,,,,
Sean Cargle,string,,,,
Sean Moylan,string,,,,
Serban Petre,string,,,,
Steve Isom,string,,,,
Steven Mendoza,string,,,,
William Howard,string,,,,
Zachary Moran,string,,,,
CREDITS/DEPT_PMG,dept,,,,
Aaron Roseman,string,,,,
Alejandro Arreola,string,,,,
Andrew Chapman,string,,,,
Andrew Hoffacker,string,,,,
Bao Calvin Vu,string,,,,
Connor Singletary,string,,,,
James Bonti,string,,,,
James Lodato,string,,,,
Jason Ades,string,,,,
Jon Butcher,string,,,,
Kevin Hendrickson,string,,,,
Neven Dravinski,string,,,,
Nick Lamia,string,,,,
Scott Krager,string,,,,
CREDITS/DEPT_PRODLIVESERVICES,dept,,,,
Ander Nickell,string,,,,
Cody Corona,string,,,,
Enrico Bongo,string,,,,
Eugene Wu,string,,,,
Greg Lee,string,,,,
Marcus Stoll,string,,,,
Sam Cooper,string,,,,
CREDITS/DEPT_PRODSERVICES,dept,,,,
Allen Corona,string,,,,
Ben Perry,string,,,,
Chris Wilson,string,,,,
Eden Millard,string,,,,
Henry Zurawski,string,,,,
Jack Kleckner,string,,,,
Jeremy Anderson,string,,,,
Miles Winzeler,string,,,,
Misty Noor,string,,,,
Paul Virgin,string,,,,
Todd Mueller,string,,,,
William Cranmer,string,,,,
CREDITS/DEPT_PRODSERVICES_LOCS,dept,,,,
Adrian Devally,string,,,,
Alaa Al-Ramly,string,,,,
Alberto Correa,string,,,,
Alexandra Kosinskaya,string,,,,
Anas Shaer,string,,,,
Ariana Jez,string,,,,
Aur??lien Jobert,string,,,,
Aziz Janah,string,,,,
Barry Kehoe,string,,,,
Carl Cullen,string,,,,
Carlos Posse,string,,,,
Casper Kao,string,,,,
Christian Aarsrud,string,,,,
Christopher Bugny,string,,,,
Christopher Wildt,string,,,,
Constantin Catalin,string,,,,
Dai Liu,string,,,,
Dawoud Dawoud,string,,,,
Dominik Gliwinski,string,,,,
Dominik Merkun,string,,,,
Ekaterina Vdovchenko,string,,,,
Ekaterina Zozulia,string,,,,
Elsa Berieva,string,,,,
Elsharif Elsanusi,string,,,,
Emily Behan,string,,,,
Eunae Cho,string,,,,
Eunjeong Lee,string,,,,
Eva Lara,string,,,,
Falk Buerger,string,,,,
Fergus Lindsay,string,,,,
Fiona Ebbs,string,,,,
Franck Morisseau,string,,,,
Fr??d??ric Emery,string,,,,
Gladys Solis,string,,,,
Gloria Fiorello,string,,,,
Hao Qi,string,,,,
Hasan Alkaabi,string,,,,
Heberto Rios,string,,,,
Heejung Kang,string,,,,
Hojeong Kim,string,,,,
Hubert Zi??ba,string,,,,
Ian Jung,string,,,,
Igor Mantovani,string,,,,
Ilja Golovinskis,string,,,,
Indy Yip Ngok Lam,string,,,,
Ivan Castro,string,,,,
Ivar Rocha,string,,,,
Jae Park,string,,,,
Jaeyoung Choi,string,,,,
Jesica Ammirevole,string,,,,
Ji-Lieng Su,string,,,,
Jihyeon Jeong,string,,,,
Joao Brasiliense,string,,,,
Joe Manly,string,,,,
Johanna Alejandra Sanchez,string,,,,
John Keegan,string,,,,
Jonasz Bili??ski,string,,,,
Juan P??rez Gonz??lez,string,,,,
Juan P??rez-Urruti,string,,,,
Katarzyna Jab??onska,string,,,,
Kenneth O'Farrell,string,,,,
Kim Kossack,string,,,,
Krzysztof Sagola,string,,,,
Kuiying Meng,string,,,,
Lea Skudlarek,string,,,,
Leonardo Christello Diaz,string,,,,
Leticia Sessa,string,,,,
Lily Dashkevich,string,,,,
LingFeng Yue,string,,,,
Lisa Cobello,string,,,,
Lisa Mulligan,string,,,,
Lorenzo Bude,string,,,,
Lu Tong,string,,,,
Lucas Pinto,string,,,,
Lucio Tadeu Torelli Vianna,string,,,,
Luz Patterson,string,,,,
Mai Miyakawa,string,,,,
Maisoun Qasem,string,,,,
Maja Eisenbart,string,,,,
Malena Juerss,string,,,,
Mannix Kelly,string,,,,
Manuela Loritz,string,,,,
Marco Manis,string,,,,
Maria Simkhes,string,,,,
Marie-Laure Marchal,string,,,,
Mario Navarro,string,,,,
Matteo Capecci,string,,,,
Michele Iorio,string,,,,
Miguel Alonso,string,,,,
Minji Kim,string,,,,
Monika Kotulska,string,,,,
Nilton Soares,string,,,,
Noriyuki Dochi,string,,,,
Nuri Azouz,string,,,,
Patrick Friedrich,string,,,,
Patrick Rath,string,,,,
Paul Rhodes,string,,,,
Paula Garcia,string,,,,
Pavel Urusov,string,,,,
Pierre-Olivier Coste,string,,,,
Pierrick Eliceiry,string,,,,
Qitao Zhu,string,,,,
Rafael Soares,string,,,,
Ricardo Eugenio Marcelo,string,,,,
Sabrina Veloso,string,,,,
Salah Khalil,string,,,,
Sami Eltaib,string,,,,
Saori Shimada,string,,,,
Sara Castro,string,,,,
Sara Fern??ndez Cast??n,string,,,,
Sean Duggan,string,,,,
Sebastien Sievers,string,,,,
Shin Ogawa,string,,,,
Shiori Yoshikawa,string,,,,
Sho Yorimoto,string,,,,
Shuai Cui,string,,,,
Sim??n Salvatierra,string,,,,
Taisei Kobayashi,string,,,,
Thierry Moura,string,,,,
Tina Presnec,string,,,,
Tomasz Wojtkiewicz,string,,,,
Tytus Go??u??ski,string,,,,
Vanessa Pontes,string,,,,
Vanessa Pontes,string,,,,
Vidar Nilsen,string,,,,
Virginia Vega,string,,,,
Waseem Shaer,string,,,,
Werner Nemetz,string,,,,
Xiaoming Wu,string,,,,
Xiaoting Liang,string,,,,
Xinning Cai,string,,,,
Yi Chen Lydia Li,string,,,,
Yi Fu Chen,string,,,,
Yi-Xin Zhao,string,,,,
Ying Hsuan Hung,string,,,,
Ying Yu Kuo,string,,,,
Yongwon La,string,,,,
Yuka Takeoka,string,,,,
Yung Han Yang,string,,,,
Yuri Filippi,string,,,,
CREDITS/DEPT_QA,dept,,,,
AJ Borman,string,,,,
AJ Bouddhara,string,,,,
Abdi Issak,string,,,,
Abe Wellumson,string,,,,
Adam Dubois,string,,,,
Adam Forbish,string,,,,
Adam Hunte,string,,,,
Adam Neil,string,,,,
Aidan Carver,string,,,,
Alden Paguia,string,,,,
Alec Brown,string,,,,
Alejandra Osuna,string,,,,
Alex Baker,string,,,,
Alex Barna,string,,,,
Alex Bratter,string,,,,
Alex Davis,string,,,,
Alex Giese,string,,,,
Alex Hilderbrand,string,,,,
Alex Luciano,string,,,,
Alex Pacheco,string,,,,
Alex Reichman,string,,,,
Alex Saucedo,string,,,,
Alexander Opstad,string,,,,
Alexander Sikorski,string,,,,
Alexis Lopez,string,,,,
Ali Tirmizi,string,,,,
Alissa Deuel,string,,,,
Allen Zayden,string,,,,
Alonzo Quintero,string,,,,
Alyssia Kangas,string,,,,
Andrew Banjaryan,string,,,,
Andrew Ida,string,,,,
Andrew Lichtsinn,string,,,,
Andrew Thomsen,string,,,,
Angel Vasquez,string,,,,
Angie Smith,string,,,,
Anthony Underwood,string,,,,
Anthony Zamudio,string,,,,
Arden Chrusciel,string,,,,
Arpan Upadhyaya,string,,,,
Ash Patterson,string,,,,
Astroria Infinite,string,,,,
Aue Moua,string,,,,
Aumont Chappel,string,,,,
Austin Bohnert,string,,,,
Avery Aparicio,string,,,,
Avery Breckheimer,string,,,,
Ben Bruns,string,,,,
Ben Green,string,,,,
Ben Sylvester,string,,,,
Ben Toenjes,string,,,,
Benjamin Baker,string,,,,
Benjamin Cortijo,string,,,,
Beth Holman,string,,,,
Bill Nielsen,string,,,,
Billy Her,string,,,,
Blake Starkey,string,,,,
Brad Saavedra,string,,,,
Braden Hanson,string,,,,
Bree Korte,string,,,,
Bri Sheffield,string,,,,
Brian Bensi,string,,,,
Brian O'Connell,string,,,,
Brittney Hoglund,string,,,,
Brittny Buchanan,string,,,,
Bryce Pritchett,string,,,,
Bryson Garcia,string,,,,
CJ Bester,string,,,,
Calvin Johns,string,,,,
Cameron Kringen,string,,,,
Cameron Strydom,string,,,,
Carlos Sykes,string,,,,
Carlos Zeigle,string,,,,
Carson Stowe,string,,,,
Carter Petry,string,,,,
Cash Her,string,,,,
Caylin Peterson,string,,,,
Chad Kurowski,string,,,,
Chad Schmidt,string,,,,
Chameng Vang,string,,,,
Charles Varberg,string,,,,
Charles Vinson,string,,,,
Charlie Gardner,string,,,,
Charlie Murphy,string,,,,
Cheyenne Tordsen,string,,,,
Chianta Thomas,string,,,,
Chris Arends,string,,,,
Chris Kalaytowicz,string,,,,
Chris Morales Torres,string,,,,
Chris Rokusek,string,,,,
Chris Strand,string,,,,
Chris Tandy,string,,,,
Christian Allen,string,,,,
Christian Batao,string,,,,
Christian Sposta,string,,,,
Christopher Heins,string,,,,
Christopher Royster,string,,,,
Clayton Rud,string,,,,
Cody Oberfrank,string,,,,
Cody Sieg,string,,,,
Cole Cummings,string,,,,
Colin Kawakami,string,,,,
Colin Watson,string,,,,
Connor Boyer,string,,,,
Connor Gerdes,string,,,,
Cooper Flumerfelt,string,,,,
Corey Minnihan,string,,,,
Corey Schmitz,string,,,,
Courtnie Dritz,string,,,,
Crecen Carr,string,,,,
Cullen Tolkinen,string,,,,
Dale Pearce,string,,,,
Damien Poncel,string,,,,
Damien You,string,,,,
Dan Angers,string,,,,
Dan Taylor,string,,,,
Dan Vo,string,,,,
Dana Muenter,string,,,,
Daniel Largo,string,,,,
Daniel Perez,string,,,,
Daniel Richards,string,,,,
Daniel Smith,string,,,,
Darby Evert,string,,,,
David Conterato,string,,,,
David Delanty,string,,,,
David Eggersgluss,string,,,,
David Stone,string,,,,
Demetrius Madsen,string,,,,
Denton Margeson,string,,,,
Derek Fredericksen,string,,,,
Derek Gunner Lee,string,,,,
Derek Kammann,string,,,,
Derek L.H.,string,,,,
Derek Wulff,string,,,,
Derrick Murcray,string,,,,
Deven Skaff,string,,,,
Devin O'Connor,string,,,,
Devon Fuller,string,,,,
Devonte Persley,string,,,,
Diego Kaku da Silva,string,,,,
Dionte Stokes,string,,,,
Dominic Korngor,string,,,,
Don Horn,string,,,,
Don Schorn,string,,,,
Donny Laws,string,,,,
Donovan Byrnes,string,,,,
Doug Owen,string,,,,
Doug Tafoya,string,,,,
Drew Geiger,string,,,,
Dupree Dawson,string,,,,
Dylan Grahn,string,,,,
Dylan Kuiper,string,,,,
Dylan Young,string,,,,
Eddy Citrowski,string,,,,
Edward Karasch,string,,,,
Eli Piersel,string,,,,
Elijah Goldberg,string,,,,
Elijah Sheggeby,string,,,,
Elliot Pajer,string,,,,
Emitt Miller,string,,,,
Emma Vincent,string,,,,
Eni Adenusi,string,,,,
Eric Fassbender,string,,,,
Erich Dettmann,string,,,,
Erin Mazur,string,,,,
Ernesto Sosa-Ventura,string,,,,
Ethan Beckwith,string,,,,
Ethan Bluestein,string,,,,
Ethan Williams,string,,,,
Eugene Langlois,string,,,,
Evan Avillanoza,string,,,,
Evan Gilbert,string,,,,
Eyan Xiong,string,,,,
Garrett Beaman,string,,,,
Garrett Gessell,string,,,,
Garrett Graham,string,,,,
Garrett Gustafson,string,,,,
Gavin Wright,string,,,,
Glenn Vistante,string,,,,
Gunnar Larsen,string,,,,
Gus Kness,string,,,,
Houa Xiong,string,,,,
Ian Barniskis,string,,,,
Ian Lindell,string,,,,
Indra Yee,string,,,,
Indya Johnson,string,,,,
Isaac Allen,string,,,,
Isabel Miller,string,,,,
Ivy Shughart,string,,,,
Izak Duncan,string,,,,
Izzy Folsom,string,,,,
Jack Gilbert,string,,,,
Jack Lasecke,string,,,,
Jack McGillivray,string,,,,
Jacob Dixon,string,,,,
Jake Hapke,string,,,,
Jake Johnson,string,,,,
Jake Kosobud,string,,,,
James Grover,string,,,,
James Lafferty,string,,,,
Jamison Bierbrauer,string,,,,
Janice Frieden,string,,,,
Jared Peterson,string,,,,
Jarod Marty-Kennedy,string,,,,
Jason Lembcke,string,,,,
Ject Xiong,string,,,,
Jeff Flynn,string,,,,
Jeff Roper,string,,,,
Jeff Ward,string,,,,
Jenna Blow,string,,,,
Jerad Heimer,string,,,,
Jeremy Chengleng,string,,,,
Jeremy Kaseno,string,,,,
Jerry Frietag,string,,,,
Jesse Moser,string,,,,
Jessica Fatim,string,,,,
Jessica Valdez,string,,,,
Jimmy Lehto,string,,,,
Jin Oh,string,,,,
Joe Bittner,string,,,,
Joe Doleh,string,,,,
Joe Herzog,string,,,,
Joe Lapan,string,,,,
Joe Mills,string,,,,
Joe Nelligan,string,,,,
Joe Yamine,string,,,,
John Baker,string,,,,
John Blackburn,string,,,,
John Genco,string,,,,
John Mitchell,string,,,,
John Murphy,string,,,,
John Perez,string,,,,
John Purdham,string,,,,
Johnny Kim,string,,,,
Jojo Clark,string,,,,
Jolene Adair Brown,string,,,,
Jonah Rood,string,,,,
Jordan Hamann,string,,,,
Jordan Joynt,string,,,,
Jordan Smith,string,,,,
Jordan Starmer,string,,,,
Jose Veliz,string,,,,
Joseah Ojibway,string,,,,
Joseph Aranda,string,,,,
Joseph Cunningham,string,,,,
Joseph Simons,string,,,,
Josh Berini,string,,,,
Josh Borowick,string,,,,
Josh Geiszler,string,,,,
Joshua Franz,string,,,,
Josiah Conely,string,,,,
Judas Rolewicz,string,,,,
Julian De Los Prados,string,,,,
Justin Beck,string,,,,
Justin Reinarz,string,,,,
Justin Van Eperen,string,,,,
Justin Wood,string,,,,
Kaleb Kittle,string,,,,
Kaleb Tweet,string,,,,
Kat Pankratz,string,,,,
Keith Pierce,string,,,,
Kelvin Matsumoto,string,,,,
Kenneth Curtis,string,,,,
Kenney Iverson,string,,,,
Kent Haverstock,string,,,,
Kevin Davis,string,,,,
Kevin Klutzke,string,,,,
Kevin McCann,string,,,,
Kevin Sieg,string,,,,
Kidus Mitiku,string,,,,
Kieren Wiley,string,,,,
Killian Rasmussen,string,,,,
Kira Jensen,string,,,,
Kirk Guse,string,,,,
Kobe Thiem,string,,,,
Kou Yang,string,,,,
Kris Harkins,string,,,,
Kyle Marullo,string,,,,
Kyle Olek,string,,,,
Kymbra Hardeman,string,,,,
Kyren Tanner,string,,,,
Laura Sifferle,string,,,,
Li Xiong,string,,,,
Logan Rogers,string,,,,
Lucas Brito,string,,,,
Lucas Dickey,string,,,,
Lucas D???Andrea,string,,,,
Luis Arniella-Vega,string,,,,
Luis Martinez,string,,,,
Mackenzie Sloan,string,,,,
Maggie King,string,,,,
Makaila Hoover,string,,,,
Marcus Apolinario,string,,,,
Marissa McRee,string,,,,
Mark Fleming,string,,,,
Mark Mclaughlin,string,,,,
Martin Quintana,string,,,,
Mason Bender,string,,,,
Mathias Johnson,string,,,,
Matt Boerst,string,,,,
Matt Sutter,string,,,,
Matthew Gabrielson,string,,,,
Matthew Rathbun,string,,,,
Matthew Smetzer,string,,,,
Matthew Wolfbauer,string,,,,
Max Cruz,string,,,,
Max Hammel,string,,,,
Max Noonan,string,,,,
Max Pullos,string,,,,
Megan Hedemark,string,,,,
Micah Olson,string,,,,
Michael Cornfield,string,,,,
Michael Gilmore,string,,,,
Michael Melchior,string,,,,
Michael Nazario,string,,,,
Michael Wesely,string,,,,
Mickey Sanchez,string,,,,
Miguel Naranjo,string,,,,
Mike DMH Cook,string,,,,
Mike Eaton,string,,,,
Mike Wilbert,string,,,,
Mitchell Knutson,string,,,,
Mitchell Radspinner,string,,,,
Mixxo Wright,string,,,,
Montell Rutherford,string,,,,
Muffy Snively,string,,,,
Mystie Menning,string,,,,
Nate Brown,string,,,,
Nate Mengkhampeng,string,,,,
Nate Tyley,string,,,,
Nate VanDerWerff,string,,,,
Nathan Blooflat,string,,,,
Nathan Pidde,string,,,,
Nathan Sandwick,string,,,,
Nathan Soos,string,,,,
Nathan Takemoto,string,,,,
Nathanael England,string,,,,
Nicholas Blanchard,string,,,,
Nicholas Hoyle,string,,,,
Nicholas Ingerson,string,,,,
Nick Draeger,string,,,,
Nick Lewis,string,,,,
Nicolas Stelli-Esparolini,string,,,,
Nigel Hoyt,string,,,,
Niko Crever,string,,,,
Nina Singleton,string,,,,
Noah Thompson,string,,,,
Noel Little,string,,,,
Oliver Hsia,string,,,,
Parris Warner,string,,,,
Patrick Borresen,string,,,,
Patrick John Conklin,string,,,,
Patrick Riggio,string,,,,
Paul Parker,string,,,,
Payton Zellmer,string,,,,
Pedro Aguilar,string,,,,
Peter Day,string,,,,
Peter Her,string,,,,
Peter Soung,string,,,,
Peyton Schuldt,string,,,,
Quan Nguyen,string,,,,
R Rydel,string,,,,
Raelynn Naper,string,,,,
Randall Riemersma,string,,,,
Raymond Parker,string,,,,
Richard Tom,string,,,,
Riley Joynt,string,,,,
Robby Myers,string,,,,
Robert DelloRusso,string,,,,
Russ Melanson,string,,,,
Ryan Bruckschen,string,,,,
Ryan Campagna,string,,,,
Ryan Cook,string,,,,
Ryan Rath,string,,,,
Rynn Mets,string,,,,
Salome Villarruel,string,,,,
Sam Heutmaker,string,,,,
Sam Jirik,string,,,,
Sam Larson,string,,,,
Samantha Owens,string,,,,
Sarah Hammon,string,,,,
Savanah Maleska,string,,,,
Seth Adams,string,,,,
Shane Herman,string,,,,
Shawn Belew,string,,,,
Shevy La Sane,string,,,,
Simon Benson,string,,,,
Simon Wolfe,string,,,,
Solomon Lambert,string,,,,
Stanton Smale,string,,,,
Stephen Flemal,string,,,,
Sterling Apolloni,string,,,,
Steve Watkins,string,,,,
Steven Burton,string,,,,
Steven Seung,string,,,,
Sung Yoo,string,,,,
Taylor Matheny,string,,,,
Ted Scheiderich,string,,,,
Teddy Hwang,string,,,,
Thomas Stastny,string,,,,
Tiago Zielske,string,,,,
Tien Nguyen,string,,,,
Tiffany Jackson,string,,,,
Tim Bishop Junior,string,,,,
Tim Bristlin,string,,,,
Tim Maklad,string,,,,
Tom Hunter,string,,,,
Tom Stutler,string,,,,
Tommy Shreve,string,,,,
Tony Close,string,,,,
Tony Perkins,string,,,,
Travis La Vigne,string,,,,
Trevor Healy,string,,,,
Trevor Honl,string,,,,
Tye Ralasi,string,,,,
Tyler Barrett,string,,,,
Tyler McCormick,string,,,,
Tyler Sheppard,string,,,,
Tyler Sjoquist,string,,,,
Tyler Toutant,string,,,,
Tyson Nguyen,string,,,,
Victor Logan,string,,,,
Victor Ortega,string,,,,
Victor Vang,string,,,,
Victoria Harkins,string,,,,
Victoria Thornburg,string,,,,
Vincent Vespa,string,,,,
Will Bechtold,string,,,,
Will McMillan,string,,,,
William Linder,string,,,,
William Wandke,string,,,,
Wyatt Withington,string,,,,
Xavier Wheeler-Lezniak,string,,,,
Yanchen Yu,string,,,,
Ye Her,string,,,,
Zach Eby,string,,,,
Zach Evers,string,,,,
Zach Hayes,string,,,,
Zach Yost,string,,,,
Zack Suckerman,string,,,,
CREDITS/DEPT_STUDIOOP,dept,,,,
Dan Biersdorf,string,,,,
Yong-yi Zhu,string,,,,
CREDITS/DEPT_TALENTACQ,dept,,,,
Alicia J Engelmann,string,,,,
Alison Harmatuk,string,,,,
Alyson S Lago,string,,,,
Amanda Karll,string,,,,
AnaMaria Weiland,string,,,,
Angela Alvarez,string,,,,
Austin Wolff,string,,,,
Bruce Jones,string,,,,
Callie Browning,string,,,,
Caroline Ludeman,string,,,,
Christina Nichols,string,,,,
Daniel D DiTomaso,string,,,,
Daniel Kraemer,string,,,,
Edward Palmer,string,,,,
Elizabeth Zavitsanos,string,,,,
Emely Moreno,string,,,,
Erin M. Breslin,string,,,,
Eve EM Nam,string,,,,
Isabelle Lacasse,string,,,,
Jason DeCoste,string,,,,
Jennifer A Ripley,string,,,,
Jessica Moreau-Roberge,string,,,,
Jessica Wheeler,string,,,,
Johnny Petersen,string,,,,
Joseph Rupp,string,,,,
Justin Ghio,string,,,,
Kaytlen Weller,string,,,,
Keilani R Jennings,string,,,,
Keith N Plesha,string,,,,
Kelsey Heller,string,,,,
Lizette Duran,string,,,,
Madison Spielvogel,string,,,,
Marc Chrystoja,string,,,,
Matthew K Kim,string,,,,
Matthew Nathan,string,,,,
Millicent Li,string,,,,
Morgan Summers,string,,,,
Nicholas Katoh,string,,,,
Nicholas Kleinert,string,,,,
Noah Kavic,string,,,,
Rajya Dandamoodi,string,,,,
Richard King,string,,,,
Richard Lishewski,string,,,,
Sachiko Caroline Ogawa,string,,,,
Sarah Chua,string,,,,
Shalimar Verador,string,,,,
Shane Gates,string,,,,
Suzanne Whelpley,string,,,,
Tanya Dierks,string,,,,
Tasha Cooper,string,,,,
Victoria Cory,string,,,,
Ying Zhang,string,,,,
BLANK,BLANK,,,,
CREDITS/EXTERNAL_VENDORS,dept,,,,
Elite3D,string,,,,
Five Points Productions,string,,,,
Getty Images Inc.,string,,,,
Lucas A. Botkin,string,,,,
Monotype Imaging Inc.,string,,,,
Quixel,string,,,,
Sabaa Tahir,string,,,,
Scribble Pad Studios,string,,,,
Sumayyah Daud,string,,,,
T26 Inc.,string,,,,
BLANK,BLANK,,,,
DJLB Inc.,dept,,,,
Emily Schweber,string,,,,
M'saada Nia,string,,,,
BLANK,BLANK,,,,
County of San Bernardino,dept,,,,
San Bernardino County Film Office,string,,,,
BLANK,BLANK,,,,
CREDITS/SPECIALTHANKS,dept,,,,
Activision Blizzard,string,,,,
AnaMaria Weiland,string,,,,
Anika Arends,string,,,,
Austin Running,string,,,,
Bobby Kotick,string,,,,
Chris Chowdhury,string,,,,
Coddy Johnson,string,,,,
Dan Noel,string,,,,
Dan Wright,string,,,,
Daniel Pitlick,string,,,,
Daniel Suarez,string,,,,
Dennis Durkin,string,,,,
Diana Vincenty,string,,,,
EJ Alcantara,string,,,,
Ethan King,string,,,,
Evan Bing,string,,,,
Felicity Trevino,string,,,,
Gifty Ntiamoah,string,,,,
Jasmine Allen,string,,,,
Jay Plante,string,,,,
Joe Cammorata,string,,,,
Judy Ho,string,,,,
Justin McFarland,string,,,,
Kristin Binns,string,,,,
Lakshmi Dandamoodi,string,,,,
Matt Hensche,string,,,,
Matt Nathan,string,,,,
Max Barr,string,,,,
Nick Arends,string,,,,
PMK*BNC,string,,,,
Rachel Kahn,string,,,,
Step 3,string,,,,
Steve Young,string,,,,
BLANK,BLANK,,,,
BLANK,BLANK,,,,
BLANK,BLANK,,,,
BLANK,BLANK,,,,
superwide,,,,,
CREDITS/RAD_GAME1,leftname,,,,
CREDITS/RAD_GAME2,leftname_thread,,,,
CREDITS/UMBRA1,rightname,,,,
CREDITS/RAD_GAME3,leftname_thread,,,,
CREDITS/UMBRA2,rightname,,,,
CREDITS/RAD_GAME4,leftname_thread,,,,
BLANK,BLANK,,,,
BLANK,BLANK,,,,
BLANK,BLANK,,,,
BLANK,BLANK,,,,
BLANK,BLANK,,,,
BLANK,BLANK,,,,
logo_havok_2019,image,,144,36,
logo_dolby_2019,image,,40,52,
CREDITS/HAVOK1,leftname_thread,,,,
CREDITS/DOLBY1,rightname,,,,
CREDITS/HAVOK2,leftname_thread,,,,
CREDITS/DOLBY2,rightname,,,,
CREDITS/HAVOK3,leftname,,,,
superwide_stop,,,,,
BLANK,BLANK,,,,
BLANK,BLANK,,,,
NVIDIA,dept,,,,
Blair Yakimovich,string,,,,
Clay Hillhouse,string,,,,
Jaakko Haapasalo,string,,,,
Keoki Young,string,,,,
